;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120
1924;1;0.90095;0.88414;0.87733;0.87338;0.87046;0.86797;0.86577;0.86401;0.86239;0.86091;0.85941;0.85805;0.85667;0.85509;0.85331;0.85095;0.84819;0.84501;0.84121;0.83679;0.83154;0.82683;0.82185;0.81721;0.81231;0.80734;0.80273;0.79783;0.79308;0.78825;0.78334;0.77813;0.7733;0.76838;0.7629;0.75732;0.75116;0.74514;0.73877;0.73228;0.72541;0.71842;0.71103;0.70351;0.69584;0.68746;0.67922;0.67082;0.66165;0.6523;0.64278;0.63306;0.62184;0.61141;0.60009;0.58786;0.57505;0.56132;0.54737;0.53246;0.51735;0.50126;0.48461;0.46776;0.44995;0.4316;0.41235;0.39302;0.37285;0.35191;0.32994;0.3086;0.28603;0.26359;0.2407;0.21766;0.1963;0.17499;0.15406;0.1341;0.11554;0.09823;0.08217;0.0679;0.05536;0.0444;0.03518;0.02713;0.02086;0.0158;0.01162;0.00845;0.00597;0.00408;0.00276;0.00193;0.00128;0.00086;0.00061;0.00034;0.00017;0.00009;0.00004;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1925;1;0.89731;0.87732;0.86988;0.86516;0.86194;0.8593;0.85694;0.85519;0.85341;0.85193;0.85043;0.84891;0.84736;0.84578;0.84382;0.84128;0.83834;0.83498;0.8312;0.82698;0.82213;0.81702;0.81225;0.80722;0.80273;0.79797;0.79314;0.78846;0.7837;0.77844;0.77309;0.76811;0.76305;0.7579;0.75219;0.74639;0.74072;0.73471;0.72808;0.7216;0.71447;0.70696;0.69931;0.69181;0.68361;0.67526;0.66676;0.65751;0.6484;0.63881;0.62873;0.61815;0.60706;0.5961;0.5846;0.57254;0.55992;0.54638;0.53227;0.51758;0.50197;0.48653;0.4705;0.45315;0.43527;0.41726;0.39837;0.37865;0.35855;0.33813;0.31707;0.2955;0.2739;0.25203;0.23007;0.20852;0.18661;0.16615;0.14601;0.12701;0.10836;0.09158;0.07625;0.06248;0.0506;0.04022;0.03135;0.02382;0.01797;0.0133;0.00952;0.00669;0.00469;0.00311;0.00212;0.00134;0.00096;0.00068;0.00054;0.0003;0.0001;0.00004;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1926;1;0.88986;0.87009;0.86288;0.85837;0.85502;0.85226;0.84977;0.84788;0.84613;0.84434;0.84302;0.84152;0.84015;0.83842;0.83649;0.83416;0.83126;0.82776;0.82402;0.81986;0.81431;0.80947;0.80477;0.79981;0.79499;0.7905;0.78596;0.78134;0.77666;0.7719;0.76707;0.76193;0.75694;0.75163;0.74624;0.74075;0.73516;0.72899;0.7227;0.7158;0.70878;0.70164;0.69438;0.68698;0.6789;0.67095;0.66257;0.65403;0.64503;0.63586;0.62559;0.61576;0.60511;0.59393;0.58255;0.57096;0.55881;0.54573;0.53173;0.51752;0.50236;0.487;0.47069;0.45383;0.43604;0.41851;0.40006;0.38074;0.36064;0.33984;0.31882;0.298;0.27669;0.25469;0.23259;0.21059;0.1895;0.16791;0.14744;0.12819;0.10959;0.09283;0.07749;0.06355;0.05166;0.04136;0.03247;0.02498;0.01877;0.01404;0.01017;0.00725;0.00502;0.00336;0.00229;0.00159;0.00101;0.00066;0.00038;0.00022;0.00011;0.00006;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1927;1;0.90428;0.88695;0.88003;0.87579;0.87198;0.86937;0.8675;0.86544;0.86368;0.86221;0.86089;0.85938;0.85802;0.85645;0.85451;0.85218;0.84945;0.84613;0.84238;0.83821;0.8338;0.82932;0.8246;0.82001;0.81536;0.81065;0.80608;0.80187;0.79737;0.79258;0.78772;0.78279;0.77799;0.77289;0.76723;0.76195;0.75658;0.75087;0.7453;0.73911;0.73254;0.72612;0.71931;0.71209;0.70445;0.69667;0.68873;0.68064;0.67208;0.66304;0.6535;0.64377;0.63351;0.62272;0.61171;0.60013;0.58831;0.57553;0.56214;0.54812;0.5331;0.51783;0.50115;0.48387;0.46639;0.4479;0.43003;0.40991;0.38931;0.36827;0.34604;0.32436;0.30125;0.27776;0.25409;0.23078;0.20796;0.18451;0.16189;0.14063;0.12082;0.10212;0.08483;0.06939;0.05598;0.04439;0.03532;0.02669;0.01988;0.01478;0.01056;0.00767;0.00541;0.00378;0.00263;0.0017;0.00118;0.00075;0.00044;0.0003;0.00017;0.0001;0.00005;0.00002;0.00001;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0
1928;1;0.89597;0.87693;0.87071;0.86668;0.86368;0.8611;0.85894;0.85691;0.85518;0.85357;0.85211;0.85062;0.8491;0.84756;0.84565;0.84353;0.84067;0.83758;0.83389;0.82996;0.82524;0.82084;0.81657;0.81225;0.80787;0.80342;0.79871;0.79435;0.79013;0.78563;0.78105;0.7764;0.77167;0.76709;0.76173;0.75675;0.75144;0.74603;0.74027;0.73415;0.72791;0.72104;0.71457;0.70744;0.69961;0.69193;0.68409;0.6761;0.66795;0.65902;0.6499;0.64028;0.62982;0.61949;0.60828;0.59685;0.5845;0.57227;0.55907;0.5449;0.52975;0.51438;0.49803;0.48147;0.46353;0.44505;0.42606;0.40695;0.38734;0.36609;0.34494;0.32275;0.30009;0.27821;0.25493;0.23239;0.20997;0.18759;0.16642;0.14517;0.12585;0.10701;0.09015;0.07516;0.06149;0.04995;0.03927;0.03082;0.02344;0.01725;0.01276;0.00912;0.00644;0.00445;0.00301;0.00207;0.00129;0.00092;0.00058;0.00038;0.00025;0.00017;0.00011;0.00006;0.00004;0.00003;0.00002;0.00001;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0
1929;1;0.89166;0.8726;0.86567;0.86159;0.85838;0.8556;0.85342;0.85151;0.84975;0.84828;0.84679;0.84544;0.84407;0.8425;0.84055;0.8382;0.83546;0.83212;0.82835;0.82415;0.81913;0.81443;0.81008;0.80566;0.80118;0.79663;0.79223;0.78755;0.78279;0.77796;0.77327;0.76851;0.76343;0.75803;0.75277;0.74694;0.7415;0.73546;0.7293;0.72277;0.71613;0.70908;0.70191;0.69432;0.68602;0.67729;0.66898;0.65992;0.65099;0.64126;0.63134;0.62059;0.60997;0.59848;0.58643;0.57417;0.56133;0.54791;0.53461;0.51994;0.50467;0.48842;0.47195;0.45412;0.43575;0.41647;0.39712;0.37731;0.35706;0.33644;0.31436;0.29219;0.27001;0.24792;0.22535;0.2026;0.18092;0.15946;0.13886;0.1191;0.10053;0.08418;0.06902;0.05578;0.04417;0.03454;0.02641;0.01986;0.01496;0.01086;0.00775;0.00529;0.00357;0.00238;0.00158;0.00104;0.00066;0.00041;0.00026;0.00014;0.00007;0.00004;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1930;1;0.90901;0.89396;0.88792;0.88412;0.88105;0.87857;0.87653;0.87446;0.87284;0.87137;0.87003;0.86868;0.8673;0.8659;0.8643;0.86231;0.85992;0.85675;0.85315;0.84912;0.84484;0.84051;0.83612;0.83167;0.82736;0.82299;0.81856;0.81406;0.80948;0.80484;0.7999;0.7951;0.78999;0.7848;0.77952;0.7739;0.76794;0.76213;0.75596;0.74941;0.74275;0.7357;0.72852;0.72094;0.71349;0.70504;0.69643;0.68737;0.67815;0.66876;0.65855;0.64785;0.63729;0.62653;0.61455;0.60236;0.58961;0.5763;0.56311;0.54896;0.53384;0.51776;0.50148;0.48462;0.4668;0.44807;0.42961;0.40948;0.38973;0.3688;0.34757;0.32538;0.30351;0.2809;0.25883;0.23599;0.21371;0.19122;0.17032;0.1509;0.1319;0.1132;0.09651;0.08077;0.06662;0.05413;0.0432;0.03413;0.02666;0.02035;0.01551;0.01155;0.00871;0.00628;0.00425;0.00297;0.00226;0.00144;0.00103;0.00065;0.00037;0.00023;0.00012;0.00005;0.00003;0.00002;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0
1931;1;0.91291;0.89762;0.892;0.88833;0.8854;0.88305;0.88099;0.87939;0.87776;0.87627;0.87493;0.87356;0.87217;0.87076;0.86897;0.86678;0.86437;0.86117;0.85773;0.85366;0.84954;0.84438;0.84016;0.83588;0.83153;0.82712;0.82265;0.81833;0.81393;0.80924;0.8047;0.79962;0.79492;0.78991;0.78456;0.77911;0.77357;0.76767;0.76141;0.75529;0.74879;0.74216;0.73484;0.72767;0.71978;0.71203;0.70382;0.69514;0.68628;0.67629;0.66643;0.65638;0.64545;0.63396;0.6219;0.60927;0.59605;0.58223;0.56855;0.55385;0.53852;0.52178;0.50522;0.48763;0.46943;0.45104;0.43083;0.41013;0.38939;0.36781;0.34548;0.32253;0.29911;0.27576;0.25151;0.22779;0.20537;0.18232;0.1601;0.13945;0.12036;0.10237;0.08455;0.06993;0.05664;0.04452;0.03475;0.02648;0.02;0.01442;0.01031;0.00725;0.00514;0.0035;0.00242;0.00151;0.00104;0.00065;0.00041;0.00019;0.00007;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1932;1;0.91019;0.89506;0.88949;0.88601;0.88341;0.88093;0.87905;0.8773;0.87569;0.87421;0.87272;0.87153;0.87016;0.86859;0.86681;0.86482;0.86226;0.85965;0.85625;0.85261;0.84833;0.84361;0.83923;0.83519;0.83109;0.82693;0.82292;0.81841;0.81427;0.80983;0.80533;0.80074;0.79608;0.7911;0.78603;0.78062;0.77511;0.76951;0.76354;0.75746;0.75073;0.74442;0.7377;0.73057;0.72271;0.71471;0.70656;0.69793;0.68914;0.67953;0.66974;0.65943;0.64858;0.63752;0.62555;0.61336;0.60023;0.58686;0.57252;0.55758;0.54202;0.52624;0.50984;0.4928;0.47435;0.45574;0.43656;0.41603;0.39506;0.37291;0.3509;0.32904;0.30621;0.28299;0.25957;0.2358;0.21233;0.19031;0.16819;0.14671;0.12719;0.1088;0.09193;0.07563;0.06202;0.04974;0.03891;0.03045;0.02323;0.01751;0.01297;0.00948;0.00691;0.00478;0.00332;0.00228;0.00154;0.00104;0.00058;0.00027;0.00018;0.00012;0.00007;0.00004;0.00003;0.00002;0.00001;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0
1933;1;0.91436;0.90083;0.89538;0.89187;0.88925;0.88691;0.88502;0.88326;0.88179;0.88031;0.87897;0.87761;0.87622;0.87481;0.87302;0.87102;0.86862;0.8658;0.86238;0.85909;0.85536;0.85119;0.84736;0.84347;0.83931;0.83531;0.83145;0.82731;0.8231;0.81882;0.81424;0.80958;0.8046;0.79953;0.79438;0.78888;0.78354;0.77783;0.77202;0.76583;0.7587;0.75227;0.74515;0.73789;0.72961;0.72147;0.71287;0.7041;0.69453;0.68446;0.67421;0.66376;0.65276;0.6419;0.62941;0.61634;0.60341;0.58951;0.575;0.55988;0.54376;0.52782;0.51123;0.49401;0.47536;0.45655;0.43635;0.41567;0.39495;0.37299;0.35033;0.3275;0.30534;0.28154;0.25762;0.23311;0.21037;0.1883;0.16701;0.1453;0.1251;0.1065;0.08955;0.07446;0.06024;0.04865;0.03807;0.02889;0.02187;0.01613;0.01183;0.00868;0.00616;0.00425;0.00285;0.00182;0.00114;0.00075;0.0005;0.00026;0.00014;0.00008;0.00004;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1934;1;0.91748;0.9035;0.89821;0.89471;0.89209;0.88975;0.88786;0.88626;0.88464;0.88316;0.88182;0.88063;0.87942;0.87819;0.87657;0.87457;0.87217;0.86954;0.86668;0.86339;0.85986;0.85568;0.85164;0.84754;0.84359;0.83958;0.8355;0.83158;0.82736;0.82286;0.81827;0.81384;0.80886;0.80379;0.79864;0.79264;0.78705;0.7811;0.77504;0.76834;0.76151;0.75484;0.74748;0.74026;0.73232;0.72453;0.71597;0.70694;0.69775;0.68837;0.67815;0.66709;0.65583;0.64436;0.63234;0.61974;0.60656;0.5928;0.57843;0.56346;0.54751;0.53134;0.51419;0.49724;0.47928;0.46034;0.44086;0.42009;0.39931;0.37736;0.35516;0.33355;0.31096;0.28872;0.26469;0.2408;0.21758;0.19514;0.1736;0.15281;0.13273;0.11435;0.09702;0.08154;0.06765;0.05494;0.04434;0.03465;0.02677;0.02066;0.01545;0.01135;0.00819;0.00588;0.00416;0.00277;0.002;0.00122;0.00075;0.00042;0.00033;0.00027;0.00021;0.00015;0.00012;0.0001;0.00008;0.00007;0.00005;0.00004;0.00003;0.00003;0.00002;0.00002;0.00001;0.00001;0.00001;0.00001;0;0
1935;1;0.92029;0.90787;0.90328;0.90004;0.89755;0.89534;0.89358;0.89195;0.89064;0.8893;0.88811;0.88689;0.88566;0.88441;0.88277;0.88074;0.87848;0.87599;0.87269;0.86914;0.86555;0.86109;0.85697;0.85301;0.84899;0.84511;0.84117;0.83717;0.83287;0.8285;0.82358;0.81882;0.81374;0.80832;0.80305;0.79744;0.79146;0.78511;0.77865;0.7718;0.76455;0.75718;0.74966;0.74201;0.7342;0.72533;0.71661;0.70741;0.69739;0.68719;0.67648;0.66523;0.65379;0.64178;0.62957;0.61676;0.60264;0.5883;0.57373;0.55779;0.54166;0.52492;0.50719;0.48929;0.47161;0.45212;0.43252;0.4116;0.39069;0.36898;0.34659;0.32403;0.301;0.2773;0.25497;0.23145;0.20855;0.1858;0.16437;0.14375;0.1244;0.10598;0.08843;0.07356;0.06003;0.04826;0.03818;0.0296;0.02235;0.0164;0.01203;0.0089;0.00617;0.00418;0.003;0.00209;0.00128;0.00078;0.00056;0.00039;0.00017;0.00008;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1936;1;0.92055;0.90762;0.90307;0.90001;0.89754;0.8955;0.89376;0.89231;0.891;0.88984;0.88866;0.88763;0.8864;0.88516;0.88372;0.88188;0.87964;0.87736;0.87428;0.87095;0.86718;0.86295;0.85928;0.85554;0.85175;0.8479;0.84398;0.83978;0.83574;0.83139;0.82697;0.82223;0.81742;0.81251;0.80702;0.80168;0.79599;0.78967;0.7835;0.77695;0.77;0.76236;0.75487;0.74695;0.73918;0.73096;0.72257;0.71371;0.70435;0.69415;0.6841;0.67284;0.66139;0.64972;0.63713;0.62468;0.61199;0.59794;0.58327;0.5676;0.55171;0.53481;0.5177;0.49958;0.48088;0.46201;0.44216;0.42179;0.40053;0.37807;0.35536;0.33247;0.30911;0.28542;0.26268;0.23943;0.21563;0.19299;0.17063;0.14892;0.12869;0.11045;0.09266;0.07647;0.06294;0.05068;0.04034;0.03145;0.02414;0.01804;0.01354;0.00998;0.00717;0.00508;0.00358;0.00246;0.00162;0.001;0.0007;0.00054;0.00021;0.00009;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1937;1;0.92243;0.90966;0.90512;0.90206;0.89974;0.8977;0.89596;0.89451;0.8932;0.89187;0.89069;0.88949;0.88845;0.88738;0.88594;0.88429;0.88205;0.87939;0.87631;0.87319;0.86942;0.8656;0.86213;0.85819;0.8544;0.85055;0.84642;0.842;0.83796;0.83362;0.82921;0.82448;0.81967;0.81429;0.80907;0.80324;0.79757;0.79154;0.78513;0.7786;0.77168;0.76492;0.75745;0.74984;0.7418;0.7336;0.72524;0.71609;0.70677;0.69662;0.68596;0.67578;0.66437;0.6524;0.64023;0.62747;0.61449;0.60054;0.58597;0.57042;0.55427;0.53791;0.52093;0.50335;0.48477;0.46523;0.44558;0.42463;0.40407;0.38187;0.35943;0.3372;0.31404;0.29093;0.26795;0.24452;0.2216;0.19898;0.17691;0.15534;0.13535;0.11624;0.09892;0.08226;0.06775;0.05548;0.0443;0.03496;0.02702;0.02079;0.01561;0.01154;0.00839;0.00582;0.00398;0.00279;0.00199;0.00129;0.00082;0.00048;0.00027;0.00016;0.00008;0.00003;0.00002;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0
1938;1;0.92242;0.91065;0.90607;0.90314;0.90081;0.89876;0.897;0.89554;0.89422;0.89322;0.89203;0.89082;0.88976;0.88869;0.88705;0.8852;0.88332;0.88102;0.8781;0.87474;0.87073;0.86647;0.86276;0.85878;0.85474;0.85086;0.84691;0.84267;0.83836;0.83398;0.82952;0.82475;0.81964;0.81445;0.80892;0.80329;0.79704;0.79094;0.78446;0.77733;0.77034;0.76294;0.75541;0.74745;0.73904;0.73048;0.72176;0.71287;0.70316;0.69327;0.6822;0.67127;0.6598;0.64812;0.63551;0.62196;0.60784;0.59351;0.57934;0.56377;0.54761;0.53123;0.51385;0.49627;0.4773;0.45819;0.43854;0.41878;0.39769;0.37581;0.35284;0.33014;0.30735;0.2838;0.26047;0.23713;0.214;0.19191;0.17029;0.14912;0.12875;0.10951;0.09191;0.07673;0.06287;0.05018;0.03984;0.03132;0.02375;0.01778;0.01341;0.0099;0.00728;0.0052;0.0035;0.00238;0.00158;0.00106;0.00067;0.00048;0.00028;0.00017;0.00009;0.00004;0.00003;0.00002;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0
1939;1;0.92382;0.9132;0.9091;0.90634;0.90417;0.90244;0.90085;0.89955;0.8984;0.89724;0.89622;0.89519;0.89414;0.89289;0.89162;0.88996;0.88789;0.88579;0.88308;0.88012;0.87672;0.87326;0.86955;0.86599;0.86258;0.85911;0.85537;0.85133;0.84746;0.84328;0.8388;0.83447;0.83006;0.82507;0.81999;0.81429;0.80876;0.80285;0.79656;0.78987;0.78306;0.77612;0.76875;0.76093;0.75267;0.74424;0.73534;0.72626;0.71667;0.70656;0.69592;0.68507;0.67331;0.66133;0.64876;0.63559;0.62181;0.6074;0.59237;0.57669;0.55998;0.54265;0.52511;0.50693;0.48771;0.46791;0.44754;0.42706;0.40604;0.38326;0.35977;0.3361;0.31116;0.28643;0.26276;0.23831;0.21418;0.19093;0.16898;0.14723;0.1262;0.10722;0.08981;0.07444;0.06126;0.0487;0.03815;0.02926;0.02211;0.0164;0.01182;0.00868;0.00625;0.00447;0.00305;0.00211;0.00142;0.00103;0.00057;0.0004;0.00018;0.00008;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1940;1;0.90087;0.88557;0.88041;0.87674;0.87419;0.872;0.86997;0.8681;0.86641;0.86468;0.86336;0.86178;0.86017;0.85852;0.85682;0.85484;0.85205;0.84893;0.84495;0.83764;0.82081;0.79292;0.76331;0.73494;0.70733;0.68436;0.6609;0.64277;0.62647;0.61067;0.59613;0.58297;0.57033;0.55895;0.54801;0.53713;0.52743;0.51847;0.50969;0.50201;0.49504;0.48818;0.48143;0.47479;0.46765;0.46062;0.4539;0.44749;0.44096;0.43342;0.42575;0.41818;0.41;0.40145;0.39252;0.3832;0.37374;0.36388;0.35336;0.34246;0.33142;0.31998;0.30815;0.29541;0.2826;0.26972;0.25597;0.24197;0.22799;0.21328;0.19797;0.18294;0.16822;0.15311;0.13782;0.123;0.10833;0.09461;0.08134;0.06935;0.05684;0.04624;0.03747;0.02978;0.02332;0.01811;0.01362;0.00972;0.00689;0.00454;0.0031;0.00207;0.00134;0.00086;0.00054;0.00033;0.0002;0.00012;0.00007;0.00004;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1941;1;0.91211;0.90139;0.89704;0.89422;0.89184;0.88975;0.88796;0.8863;0.88496;0.8836;0.88238;0.88115;0.87989;0.87861;0.87731;0.87541;0.8731;0.87055;0.86756;0.86392;0.85981;0.85565;0.85184;0.84776;0.84274;0.83656;0.82964;0.82287;0.81739;0.81228;0.80709;0.80158;0.79598;0.79053;0.78473;0.77909;0.77334;0.76668;0.75991;0.75301;0.74571;0.73827;0.73069;0.72267;0.7142;0.70557;0.69676;0.68683;0.6764;0.66546;0.65433;0.64233;0.63013;0.61703;0.60338;0.58989;0.5751;0.56048;0.5449;0.52912;0.51351;0.49651;0.47855;0.46005;0.44104;0.42191;0.4019;0.38146;0.36063;0.33985;0.31835;0.29627;0.27449;0.25194;0.22856;0.20541;0.18305;0.16073;0.13948;0.11975;0.10161;0.08366;0.06858;0.05577;0.0447;0.03537;0.02788;0.02105;0.01569;0.01112;0.00775;0.00549;0.00366;0.00248;0.00169;0.00112;0.00074;0.00053;0.00037;0.00025;0.00017;0.00012;0.00008;0.00005;0.00003;0.00003;0.00002;0.00001;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0
1942;1;0.91631;0.90514;0.90074;0.89772;0.89531;0.8932;0.89138;0.88987;0.88851;0.8873;0.88607;0.88482;0.88354;0.88243;0.88092;0.87899;0.87665;0.87366;0.86983;0.86471;0.85748;0.84876;0.84042;0.83224;0.82464;0.81741;0.81034;0.80491;0.79942;0.79429;0.78885;0.78356;0.77819;0.77273;0.76718;0.76177;0.75626;0.75065;0.74494;0.7391;0.73288;0.72626;0.71923;0.71206;0.70416;0.6964;0.68788;0.67888;0.66971;0.66003;0.65016;0.63975;0.62914;0.61761;0.60586;0.59315;0.58021;0.56701;0.55205;0.53686;0.52103;0.50457;0.48748;0.46937;0.45066;0.43057;0.41041;0.38976;0.36867;0.34679;0.32423;0.30113;0.27765;0.25507;0.23227;0.20845;0.18482;0.16263;0.14107;0.12051;0.10131;0.08376;0.06808;0.05492;0.04391;0.03419;0.02667;0.02047;0.01527;0.0109;0.00769;0.00534;0.0036;0.00246;0.00171;0.0011;0.0007;0.00047;0.00031;0.00018;0.00008;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1943;1;0.91068;0.90044;0.89582;0.89219;0.88921;0.88637;0.88422;0.88202;0.87998;0.87809;0.87636;0.8748;0.873;0.87117;0.86931;0.86677;0.86398;0.86025;0.85272;0.84071;0.82632;0.8114;0.79599;0.77887;0.75914;0.74289;0.7271;0.71311;0.70357;0.6952;0.68738;0.68031;0.67318;0.66598;0.65912;0.65219;0.64561;0.63894;0.63261;0.6262;0.61968;0.61262;0.60591;0.59886;0.59146;0.58418;0.57654;0.56902;0.56112;0.55307;0.5454;0.5373;0.52877;0.52007;0.5109;0.50154;0.4914;0.48045;0.46902;0.45738;0.4449;0.43191;0.41809;0.40408;0.38892;0.37329;0.35755;0.34104;0.32412;0.30652;0.28863;0.26986;0.25133;0.23213;0.21335;0.19473;0.17471;0.15549;0.13717;0.11939;0.10267;0.08644;0.07249;0.0598;0.04841;0.03921;0.03147;0.02458;0.01902;0.0146;0.01074;0.00781;0.00558;0.00383;0.00265;0.00186;0.00131;0.00091;0.00067;0.00044;0.00021;0.00011;0.00004;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1944;1;0.90883;0.89686;0.89206;0.8878;0.88451;0.88096;0.87778;0.87475;0.87167;0.86876;0.86579;0.86276;0.85991;0.85675;0.85328;0.84898;0.84356;0.83675;0.82694;0.81076;0.78905;0.76681;0.74535;0.72322;0.69847;0.66939;0.64383;0.6196;0.5985;0.58428;0.57196;0.56104;0.55074;0.54101;0.53131;0.52198;0.51265;0.50424;0.49598;0.48787;0.48009;0.47207;0.46418;0.45624;0.44785;0.4394;0.4313;0.42332;0.41506;0.40674;0.39874;0.39146;0.38365;0.37594;0.36789;0.35929;0.35056;0.34149;0.33208;0.32254;0.31265;0.30241;0.2916;0.28116;0.26988;0.25805;0.24617;0.23378;0.22138;0.20852;0.19526;0.1819;0.16806;0.15452;0.14068;0.12731;0.11424;0.10031;0.08756;0.07591;0.06446;0.05358;0.04408;0.03594;0.02827;0.02213;0.01731;0.01313;0.00976;0.00727;0.00521;0.00365;0.00246;0.00162;0.00113;0.00074;0.00045;0.00032;0.00021;0.00012;0.00006;0.00003;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1945;1;0.87729;0.86347;0.85839;0.85478;0.85204;0.84973;0.84755;0.84565;0.84388;0.84225;0.84044;0.83892;0.83704;0.83531;0.83354;0.83121;0.82884;0.82606;0.82267;0.81867;0.81345;0.80721;0.80033;0.7932;0.78602;0.7774;0.76677;0.75655;0.74672;0.73749;0.73063;0.72451;0.71894;0.71371;0.70882;0.70385;0.69902;0.6941;0.68909;0.68376;0.67809;0.67255;0.66715;0.66114;0.65476;0.64825;0.64134;0.63403;0.62684;0.61893;0.61115;0.60291;0.59389;0.58499;0.57528;0.56567;0.55519;0.54416;0.53223;0.51972;0.50629;0.49262;0.47836;0.46277;0.44771;0.43128;0.41354;0.39529;0.37693;0.35734;0.33738;0.31673;0.29623;0.27447;0.25279;0.23126;0.21002;0.18793;0.16669;0.14695;0.12689;0.10788;0.09063;0.07481;0.06108;0.04818;0.03816;0.03008;0.02293;0.0173;0.0128;0.0092;0.00629;0.00442;0.00302;0.00217;0.00137;0.001;0.00065;0.00041;0.00025;0.00015;0.00008;0.00004;0.00002;0.00002;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0
1946;1;0.91416;0.90503;0.90138;0.89869;0.89668;0.89494;0.89347;0.89213;0.89107;0.89;0.88907;0.88812;0.88716;0.88618;0.88502;0.88367;0.8823;0.88056;0.87844;0.87629;0.87374;0.87134;0.86871;0.86565;0.86294;0.85999;0.85719;0.85434;0.85123;0.84807;0.84528;0.84244;0.83954;0.83659;0.83357;0.83049;0.82735;0.82388;0.8201;0.81622;0.81226;0.80767;0.80325;0.79873;0.79351;0.78788;0.78211;0.7759;0.76921;0.76204;0.75436;0.74615;0.73774;0.72841;0.7185;0.70797;0.69719;0.68537;0.67287;0.65967;0.64535;0.6303;0.61409;0.59713;0.57942;0.5614;0.54214;0.52119;0.50002;0.47674;0.4529;0.42855;0.40329;0.37769;0.35095;0.32421;0.29673;0.26927;0.24209;0.21546;0.18933;0.16474;0.14153;0.11994;0.10016;0.08237;0.06696;0.05333;0.04096;0.03138;0.02392;0.01811;0.01318;0.00923;0.00661;0.00492;0.00355;0.00264;0.00185;0.00124;0.0007;0.00041;0.00021;0.00009;0.00005;0.00003;0.00002;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0
1947;1;0.9225;0.91549;0.91281;0.91082;0.90953;0.90836;0.90732;0.90627;0.90536;0.90459;0.90364;0.90285;0.90204;0.90105;0.90021;0.89902;0.89764;0.89588;0.89392;0.89192;0.88953;0.88728;0.885;0.88249;0.87974;0.87715;0.87471;0.87203;0.8695;0.8665;0.86367;0.86056;0.85806;0.85529;0.85198;0.84909;0.84589;0.84262;0.83927;0.83532;0.83155;0.82742;0.82291;0.818;0.81268;0.80694;0.80106;0.7944;0.78727;0.77997;0.77215;0.76346;0.75456;0.74509;0.73502;0.72396;0.71303;0.70104;0.68838;0.67542;0.66132;0.64604;0.63044;0.61363;0.59603;0.57718;0.55802;0.53759;0.51544;0.49259;0.46861;0.44311;0.41719;0.39093;0.36349;0.33605;0.30785;0.28007;0.25246;0.22455;0.19795;0.17247;0.14812;0.12605;0.1055;0.08677;0.0706;0.0562;0.04436;0.03365;0.02604;0.01913;0.01427;0.01014;0.00743;0.00553;0.00399;0.00282;0.00202;0.0016;0.00072;0.00035;0.00014;0.00004;0.00002;0.00001;0.00001;0;0;0;0;0;0;0;0;0;0;0;0;0
