;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120
1944;0.0912;0.0132;0.0054;0.0048;0.0037;0.004;0.0036;0.0034;0.0035;0.0033;0.0034;0.0035;0.0033;0.0037;0.0041;0.005;0.0064;0.0081;0.0117;0.0196;0.0268;0.0282;0.028;0.0297;0.0342;0.0416;0.0382;0.0376;0.0341;0.0237;0.0211;0.0191;0.0184;0.0177;0.0179;0.0176;0.0179;0.0164;0.0164;0.0163;0.0159;0.0167;0.0167;0.0171;0.0184;0.0189;0.0185;0.0185;0.0195;0.0201;0.0197;0.0182;0.0199;0.0201;0.0214;0.0234;0.0243;0.0259;0.0276;0.0287;0.0307;0.0327;0.0358;0.0358;0.0401;0.0438;0.046;0.0504;0.053;0.0581;0.0636;0.0684;0.0761;0.0806;0.0896;0.095;0.1026;0.122;0.1271;0.1331;0.1508;0.1688;0.1773;0.1847;0.2134;0.2171;0.218;0.2415;0.2566;0.2555;0.2825;0.2997;0.3276;0.339;0.3043;0.3481;0.3907;0.284;0.3333;0.4186;0.5168;0.4831;0.5744;0.6765;0.4872;0.4181;0.4377;0.4572;0.4765;0.4955;0.5142;0.5324;0.5501;0.5672;0.5837;0.5996;0.6148;0.6292;0.643;0.6561;0.6684
1945;0.1227;0.0157;0.0059;0.0042;0.0032;0.0027;0.0026;0.0022;0.0021;0.0019;0.0022;0.0018;0.0022;0.0021;0.0021;0.0028;0.0029;0.0034;0.0041;0.0049;0.0064;0.0077;0.0085;0.0089;0.009;0.011;0.0137;0.0133;0.013;0.0124;0.0093;0.0084;0.0077;0.0073;0.0068;0.007;0.0069;0.007;0.0072;0.0077;0.0083;0.0082;0.008;0.009;0.0097;0.0099;0.0107;0.0114;0.0113;0.0126;0.0126;0.0135;0.015;0.015;0.0166;0.0167;0.0185;0.0199;0.0219;0.0235;0.0259;0.027;0.029;0.0326;0.0325;0.0367;0.0411;0.0441;0.0464;0.052;0.0559;0.0612;0.0647;0.0735;0.079;0.0851;0.0919;0.1052;0.113;0.1184;0.1365;0.1498;0.1599;0.1745;0.1835;0.2112;0.2081;0.2118;0.2374;0.2456;0.2599;0.2816;0.3165;0.2964;0.3168;0.2827;0.369;0.2664;0.351;0.364;0.4047;0.3783;0.4497;0.5297;0.3815;0.3273;0.3427;0.358;0.3731;0.388;0.4026;0.4168;0.4307;0.4441;0.457;0.4695;0.4814;0.4927;0.5035;0.5137;0.5233
1946;0.0858;0.01;0.004;0.003;0.0022;0.0019;0.0016;0.0015;0.0012;0.0012;0.001;0.0011;0.0011;0.0011;0.0013;0.0015;0.0015;0.002;0.0024;0.0025;0.0029;0.0028;0.003;0.0035;0.0031;0.0034;0.0033;0.0033;0.0036;0.0037;0.0033;0.0034;0.0034;0.0035;0.0036;0.0037;0.0038;0.0042;0.0046;0.0047;0.0049;0.0057;0.0055;0.0056;0.0065;0.0071;0.0073;0.0079;0.0086;0.0093;0.0101;0.0109;0.0113;0.0126;0.0136;0.0147;0.0152;0.017;0.0182;0.0196;0.0217;0.0233;0.0257;0.0276;0.0297;0.0311;0.0343;0.0386;0.0406;0.0466;0.05;0.0538;0.059;0.0635;0.0708;0.0762;0.0847;0.0925;0.1009;0.11;0.1213;0.1299;0.1409;0.1526;0.1649;0.1777;0.1871;0.2035;0.232;0.234;0.2376;0.2428;0.2722;0.3;0.2836;0.2563;0.2776;0.2575;0.2971;0.3285;0.4368;0.4084;0.4855;0.5718;0.4118;0.3534;0.37;0.3865;0.4028;0.4189;0.4346;0.45;0.465;0.4794;0.4934;0.5068;0.5196;0.5319;0.5435;0.5545;0.565
1947;0.0775;0.0076;0.0029;0.0022;0.0014;0.0013;0.0011;0.0012;0.001;0.0009;0.001;0.0009;0.0009;0.0011;0.0009;0.0013;0.0015;0.002;0.0022;0.0022;0.0027;0.0025;0.0026;0.0028;0.0031;0.0029;0.0028;0.0031;0.0029;0.0034;0.0033;0.0036;0.0029;0.0032;0.0039;0.0034;0.0038;0.0039;0.004;0.0047;0.0045;0.005;0.0055;0.006;0.0065;0.0071;0.0073;0.0083;0.009;0.0093;0.01;0.0113;0.0117;0.0126;0.0135;0.015;0.0151;0.0168;0.0181;0.0188;0.0209;0.0231;0.0241;0.0267;0.0287;0.0316;0.0332;0.0366;0.0412;0.0443;0.0487;0.0544;0.0585;0.0629;0.0702;0.0755;0.0839;0.0902;0.0986;0.1106;0.1185;0.1287;0.1412;0.149;0.1631;0.1775;0.1863;0.2039;0.2108;0.2415;0.2259;0.2654;0.2543;0.289;0.2679;0.2555;0.2791;0.2923;0.284;0.2071;0.5505;0.5146;0.6118;0.7205;0.5189;0.4453;0.4662;0.487;0.5075;0.5278;0.5477;0.567;0.5859;0.6041;0.6217;0.6386;0.6548;0.6702;0.6849;0.6988;0.7119
1948;0.0622;0.0056;0.0026;0.0017;0.0011;0.0011;0.001;0.0008;0.0008;0.0007;0.0007;0.0007;0.0007;0.0007;0.0011;0.0009;0.0013;0.0014;0.0018;0.0018;0.0019;0.0021;0.0024;0.0026;0.0024;0.0025;0.0028;0.0024;0.0031;0.003;0.003;0.0031;0.0032;0.0032;0.0036;0.0034;0.0038;0.0039;0.004;0.0047;0.0048;0.0053;0.0058;0.0063;0.0065;0.0074;0.0077;0.0087;0.009;0.0101;0.0104;0.0112;0.0121;0.0134;0.0139;0.0144;0.015;0.0178;0.0179;0.0204;0.0219;0.0241;0.0251;0.0269;0.0289;0.0325;0.0333;0.0374;0.041;0.0448;0.0471;0.0506;0.0565;0.0607;0.0687;0.0724;0.0803;0.0849;0.0967;0.1049;0.1091;0.1233;0.1298;0.142;0.1512;0.1628;0.1748;0.1852;0.1942;0.22;0.2248;0.2407;0.2466;0.2507;0.2725;0.2536;0.2636;0.2675;0.1673;0.2798;0.3481;0.3254;0.3868;0.4556;0.3281;0.2816;0.2948;0.3079;0.3209;0.3337;0.3463;0.3586;0.3705;0.382;0.3931;0.4038;0.414;0.4238;0.4331;0.4418;0.4501
1949;0.0658;0.0067;0.0025;0.0017;0.0013;0.001;0.001;0.0007;0.0008;0.0007;0.0007;0.0009;0.0005;0.0009;0.0009;0.0011;0.0012;0.0014;0.0016;0.0018;0.0017;0.0019;0.0017;0.0022;0.0022;0.0023;0.0023;0.0024;0.0022;0.0027;0.0023;0.0029;0.0029;0.0027;0.0034;0.0032;0.0032;0.0036;0.004;0.0042;0.0046;0.0051;0.0052;0.0057;0.0067;0.0073;0.0075;0.0085;0.0084;0.01;0.0103;0.0121;0.012;0.013;0.0145;0.0151;0.0162;0.0175;0.0194;0.0202;0.0231;0.0241;0.0266;0.0294;0.0315;0.0347;0.0365;0.0401;0.0432;0.0466;0.0534;0.0585;0.0618;0.0703;0.0756;0.084;0.089;0.0989;0.108;0.1178;0.1299;0.1426;0.1505;0.1685;0.1731;0.189;0.201;0.2219;0.2247;0.2472;0.2566;0.2736;0.2753;0.2941;0.3246;0.3408;0.299;0.3322;0.2556;0.4014;0.3677;0.3437;0.4087;0.4813;0.3466;0.2974;0.3114;0.3253;0.339;0.3526;0.3658;0.3788;0.3914;0.4035;0.4153;0.4266;0.4374;0.4477;0.4575;0.4668;0.4755
1950;0.0572;0.0053;0.0018;0.0014;0.0011;0.001;0.0006;0.0008;0.0007;0.0007;0.0005;0.0007;0.0007;0.0007;0.0009;0.0009;0.0011;0.0012;0.0014;0.0014;0.0016;0.0017;0.0021;0.0017;0.002;0.0023;0.0021;0.0024;0.0022;0.0025;0.0025;0.0026;0.0026;0.003;0.003;0.0028;0.0032;0.0036;0.0037;0.0041;0.0045;0.0047;0.0052;0.006;0.0062;0.0071;0.0074;0.0084;0.0083;0.0098;0.011;0.0114;0.0127;0.0132;0.0141;0.0152;0.0169;0.0175;0.0182;0.0208;0.0217;0.0233;0.025;0.0283;0.0296;0.0326;0.0358;0.0376;0.0413;0.0444;0.0488;0.0545;0.0586;0.0642;0.0703;0.0756;0.084;0.0904;0.0987;0.1063;0.1193;0.128;0.1442;0.1537;0.1638;0.1746;0.1862;0.2025;0.2188;0.2262;0.2393;0.2462;0.2809;0.2821;0.3161;0.2953;0.3101;0.3022;0.2851;0.3415;0.4724;0.4416;0.525;0.6183;0.4453;0.3821;0.4001;0.4179;0.4355;0.4529;0.47;0.4866;0.5028;0.5184;0.5335;0.548;0.5619;0.5751;0.5877;0.5996;0.6109
1951;0.0554;0.0059;0.002;0.0014;0.0009;0.001;0.0006;0.0007;0.0007;0.0005;0.0005;0.0005;0.0005;0.0007;0.0007;0.0009;0.001;0.0012;0.0014;0.0014;0.0015;0.0015;0.0017;0.002;0.002;0.0023;0.0021;0.0021;0.0022;0.0022;0.0026;0.0024;0.0029;0.003;0.0028;0.0035;0.0033;0.0033;0.0037;0.0042;0.0046;0.0051;0.0056;0.0058;0.0063;0.0073;0.0075;0.0086;0.0093;0.01;0.0113;0.0116;0.013;0.0135;0.015;0.0156;0.0179;0.0186;0.0199;0.0208;0.0223;0.0247;0.0265;0.0285;0.0314;0.0337;0.0371;0.0399;0.0439;0.0463;0.052;0.056;0.0626;0.0687;0.0728;0.0825;0.0889;0.0973;0.108;0.1193;0.1264;0.1378;0.1535;0.1641;0.1774;0.1932;0.2051;0.2196;0.2363;0.2542;0.2507;0.2823;0.2853;0.2756;0.3117;0.3135;0.2724;0.298;0.3404;0.4328;0.4567;0.4269;0.5076;0.5978;0.4305;0.3694;0.3868;0.404;0.4211;0.4379;0.4544;0.4704;0.4861;0.5012;0.5158;0.5298;0.5433;0.5561;0.5682;0.5797;0.5906
1952;0.0496;0.0058;0.002;0.0012;0.0009;0.0008;0.0006;0.0005;0.0007;0.0005;0.0005;0.0005;0.0004;0.0005;0.0009;0.0009;0.0009;0.0012;0.0012;0.0012;0.0016;0.0015;0.0017;0.0017;0.002;0.0016;0.0018;0.0019;0.0022;0.0022;0.002;0.002;0.0026;0.0024;0.0025;0.0031;0.0029;0.0033;0.0034;0.0038;0.0042;0.0043;0.0048;0.0053;0.0058;0.0067;0.0073;0.0076;0.0086;0.0093;0.0105;0.0113;0.0117;0.0131;0.0146;0.0146;0.0168;0.018;0.0193;0.0201;0.0216;0.0231;0.0255;0.0274;0.0294;0.0316;0.0348;0.0374;0.0419;0.045;0.0484;0.0531;0.0571;0.0638;0.0686;0.0739;0.0836;0.0898;0.0981;0.1071;0.1183;0.1252;0.1331;0.1491;0.1692;0.1795;0.1905;0.194;0.2184;0.2391;0.2408;0.247;0.2602;0.2958;0.3013;0.2962;0.3175;0.3176;0.3487;0.3397;0.4577;0.4279;0.5087;0.5991;0.4315;0.3703;0.3877;0.4049;0.422;0.4389;0.4554;0.4715;0.4872;0.5023;0.517;0.531;0.5445;0.5573;0.5695;0.581;0.5919
1953;0.0464;0.0045;0.0018;0.0011;0.0011;0.0008;0.0005;0.0005;0.0005;0.0005;0.0005;0.0005;0.0005;0.0004;0.0007;0.0008;0.001;0.0012;0.0012;0.0014;0.0014;0.0013;0.0017;0.0017;0.0018;0.0018;0.0016;0.0021;0.0019;0.002;0.0023;0.0021;0.0024;0.0027;0.0022;0.0026;0.0029;0.0033;0.0034;0.0035;0.0043;0.0044;0.0045;0.0057;0.0059;0.0065;0.0075;0.0086;0.0088;0.0096;0.0104;0.0121;0.0121;0.014;0.015;0.0156;0.0179;0.018;0.0205;0.0214;0.023;0.0246;0.0265;0.0284;0.0306;0.0337;0.0371;0.0399;0.0439;0.0481;0.0508;0.0569;0.0624;0.0661;0.0763;0.0821;0.0897;0.098;0.1069;0.1134;0.1273;0.1384;0.1485;0.1594;0.1713;0.1981;0.2091;0.2205;0.228;0.2414;0.2575;0.2665;0.2866;0.31;0.308;0.3483;0.304;0.3372;0.3178;0.3398;0.5204;0.4865;0.5783;0.6811;0.4906;0.4209;0.4407;0.4604;0.4798;0.4989;0.5177;0.536;0.5539;0.5711;0.5877;0.6037;0.619;0.6336;0.6474;0.6606;0.673
1954;0.0452;0.0043;0.0017;0.0011;0.0008;0.0006;0.0005;0.0005;0.0005;0.0005;0.0005;0.0003;0.0005;0.0005;0.0005;0.0007;0.0008;0.0012;0.0012;0.0014;0.0014;0.0012;0.0015;0.0017;0.0015;0.0018;0.0018;0.0016;0.0019;0.002;0.0022;0.002;0.0021;0.0024;0.0027;0.0028;0.0032;0.0033;0.0034;0.0034;0.0042;0.004;0.0051;0.0053;0.0054;0.0067;0.0069;0.0079;0.0082;0.0097;0.0101;0.0113;0.0122;0.0126;0.0146;0.0156;0.0167;0.0179;0.0186;0.02;0.0221;0.0237;0.0261;0.0265;0.03;0.0314;0.0337;0.0371;0.0408;0.0447;0.048;0.0517;0.0578;0.0621;0.0692;0.0756;0.0813;0.0861;0.0958;0.1062;0.1142;0.1245;0.1373;0.1437;0.1569;0.1747;0.1966;0.2075;0.2208;0.2276;0.2423;0.2544;0.2667;0.2605;0.2847;0.3478;0.2893;0.2885;0.3377;0.4329;0.5355;0.5006;0.5951;0.7009;0.5048;0.4332;0.4535;0.4737;0.4937;0.5134;0.5327;0.5516;0.5699;0.5877;0.6048;0.6212;0.637;0.652;0.6662;0.6797;0.6925
1955;0.0426;0.0043;0.0015;0.0011;0.0008;0.0006;0.0005;0.0005;0.0003;0.0005;0.0003;0.0005;0.0005;0.0004;0.0007;0.0007;0.0008;0.0012;0.0012;0.0014;0.0018;0.0012;0.0015;0.0017;0.0018;0.002;0.0016;0.0019;0.0019;0.002;0.002;0.0023;0.0024;0.0024;0.0025;0.0031;0.0029;0.0033;0.003;0.0034;0.0035;0.0043;0.0044;0.0053;0.0054;0.0063;0.0069;0.0076;0.0082;0.0089;0.0105;0.0109;0.0117;0.0131;0.0141;0.0152;0.0168;0.0175;0.0193;0.0207;0.0222;0.0238;0.0248;0.0281;0.0294;0.0316;0.0339;0.0374;0.0411;0.0451;0.0475;0.0522;0.0584;0.065;0.0687;0.0764;0.0822;0.0885;0.0983;0.1058;0.1187;0.1257;0.1387;0.1488;0.1597;0.1659;0.1961;0.2183;0.2263;0.2391;0.2386;0.261;0.2763;0.2875;0.2748;0.2993;0.3223;0.3232;0.3433;0.2857;0.375;0.3506;0.4168;0.4908;0.3535;0.3034;0.3176;0.3318;0.3458;0.3596;0.3731;0.3863;0.3991;0.4116;0.4235;0.4351;0.4461;0.4566;0.4666;0.476;0.485
1956;0.0401;0.0034;0.0015;0.0009;0.0008;0.0008;0.0005;0.0005;0.0005;0.0003;0.0003;0.0005;0.0004;0.0004;0.0005;0.0009;0.0008;0.001;0.0012;0.0016;0.0014;0.001;0.0013;0.0017;0.0015;0.0016;0.0016;0.0019;0.0019;0.0017;0.0023;0.0023;0.0021;0.0024;0.0028;0.0026;0.0029;0.0033;0.0034;0.0038;0.0039;0.0044;0.0048;0.0053;0.0059;0.0064;0.007;0.0077;0.0083;0.0095;0.0107;0.0111;0.0124;0.0133;0.0144;0.0159;0.0166;0.0189;0.0203;0.0211;0.0233;0.0249;0.0267;0.0286;0.03;0.033;0.0363;0.0381;0.0419;0.047;0.0505;0.0543;0.0586;0.0643;0.0718;0.0773;0.0848;0.0956;0.1027;0.109;0.1209;0.1303;0.1457;0.1545;0.1719;0.1799;0.1913;0.2193;0.2452;0.2571;0.2485;0.2609;0.2952;0.2997;0.3191;0.3131;0.2939;0.3491;0.311;0.2143;0.5771;0.5395;0.6414;0.7554;0.544;0.4668;0.4888;0.5106;0.5321;0.5533;0.5742;0.5945;0.6142;0.6334;0.6518;0.6695;0.6865;0.7027;0.718;0.7326;0.7463
1957;0.037;0.0039;0.0015;0.0009;0.0009;0.0006;0.0005;0.0006;0.0005;0.0003;0.0003;0.0005;0.0005;0.0004;0.0007;0.0007;0.0009;0.0012;0.0014;0.0016;0.0012;0.0012;0.0015;0.0017;0.0018;0.002;0.0021;0.0021;0.0019;0.002;0.0023;0.0023;0.0024;0.0024;0.0025;0.0025;0.0026;0.0033;0.0034;0.0035;0.0039;0.004;0.0044;0.0053;0.0054;0.006;0.0066;0.0072;0.0083;0.0094;0.0097;0.0109;0.0123;0.0127;0.0142;0.0158;0.0164;0.0187;0.0194;0.0208;0.023;0.0246;0.0263;0.0282;0.0303;0.0325;0.0365;0.0382;0.0419;0.0459;0.0503;0.0539;0.0579;0.0634;0.0705;0.0756;0.08;0.0902;0.0983;0.1055;0.1134;0.1236;0.1329;0.1466;0.1555;0.1731;0.1851;0.1959;0.2228;0.2493;0.2358;0.2653;0.2703;0.2809;0.2843;0.2993;0.299;0.282;0.405;0.2811;0.4601;0.4302;0.5114;0.6023;0.4338;0.3722;0.3897;0.4071;0.4243;0.4412;0.4578;0.474;0.4898;0.505;0.5197;0.5338;0.5474;0.5603;0.5725;0.5841;0.5951
1958;0.0348;0.0031;0.0013;0.0008;0.0008;0.0006;0.0005;0.0003;0.0005;0.0003;0.0003;0.0005;0.0003;0.0004;0.0005;0.0007;0.0009;0.0008;0.0013;0.0016;0.0014;0.001;0.001;0.0017;0.0017;0.0018;0.0018;0.0018;0.0021;0.0017;0.002;0.0022;0.002;0.0024;0.0021;0.0025;0.0028;0.0026;0.0033;0.003;0.0038;0.0035;0.0043;0.0044;0.0046;0.0054;0.006;0.0062;0.0072;0.0078;0.0094;0.0097;0.0105;0.0113;0.0127;0.0142;0.0152;0.0164;0.0181;0.0194;0.0208;0.0223;0.024;0.0257;0.0283;0.0296;0.0326;0.0342;0.0385;0.0413;0.0444;0.0488;0.0536;0.0577;0.0656;0.0681;0.0772;0.0831;0.0923;0.1006;0.1096;0.1162;0.1285;0.1415;0.1532;0.1638;0.177;0.1869;0.202;0.2322;0.225;0.2442;0.2695;0.2909;0.3051;0.2914;0.3294;0.2663;0.2466;0.2604;0.3726;0.3483;0.4141;0.4877;0.3513;0.3014;0.3156;0.3297;0.3436;0.3573;0.3707;0.3838;0.3966;0.409;0.4209;0.4323;0.4433;0.4537;0.4636;0.473;0.4819
1959;0.0326;0.0029;0.0013;0.0008;0.0008;0.0006;0.0006;0.0005;0.0005;0.0003;0.0005;0.0003;0.0003;0.0005;0.0007;0.0005;0.0009;0.0011;0.0013;0.0016;0.0012;0.001;0.0012;0.0017;0.0015;0.0018;0.0018;0.0016;0.0019;0.0019;0.0022;0.002;0.002;0.0024;0.0021;0.0025;0.0025;0.0032;0.003;0.0031;0.0035;0.0039;0.0043;0.0045;0.0049;0.0051;0.006;0.0066;0.0076;0.0079;0.009;0.0102;0.0105;0.0114;0.0132;0.0137;0.0158;0.017;0.0182;0.0195;0.0209;0.0231;0.0247;0.0265;0.0284;0.0312;0.0326;0.0358;0.0376;0.0405;0.0455;0.0508;0.0545;0.0586;0.0642;0.0703;0.078;0.0838;0.0888;0.1;0.1104;0.1183;0.13;0.139;0.1504;0.1588;0.1757;0.1887;0.198;0.2104;0.2234;0.2415;0.25;0.2602;0.2913;0.328;0.3302;0.2974;0.2921;0.2172;0.3898;0.3644;0.4333;0.5103;0.3675;0.3154;0.3302;0.3449;0.3594;0.3738;0.3878;0.4016;0.4149;0.4278;0.4403;0.4523;0.4637;0.4746;0.485;0.4949;0.5042
1960;0.0305;0.0025;0.0012;0.0009;0.0006;0.0005;0.0005;0.0005;0.0003;0.0005;0.0003;0.0003;0.0003;0.0005;0.0005;0.0005;0.0007;0.0009;0.0012;0.0014;0.001;0.001;0.0012;0.0015;0.0015;0.0018;0.0014;0.0016;0.0016;0.0019;0.0017;0.002;0.0021;0.0024;0.0024;0.0025;0.0026;0.0026;0.003;0.0031;0.0035;0.0036;0.004;0.0041;0.005;0.0051;0.0061;0.0063;0.0077;0.0079;0.0091;0.0103;0.0111;0.012;0.0134;0.0139;0.0155;0.0172;0.0184;0.0204;0.0218;0.024;0.0257;0.0268;0.0295;0.0308;0.0331;0.0372;0.0391;0.042;0.0462;0.0517;0.0555;0.0597;0.0666;0.0728;0.0783;0.0856;0.0935;0.1021;0.1113;0.1228;0.1332;0.1392;0.1516;0.1667;0.1822;0.198;0.2117;0.2172;0.2438;0.2521;0.2655;0.2758;0.279;0.2866;0.2983;0.3253;0.2379;0.3363;0.4698;0.4392;0.5222;0.615;0.4429;0.3801;0.3979;0.4157;0.4332;0.4505;0.4674;0.484;0.5001;0.5156;0.5307;0.5451;0.5589;0.572;0.5846;0.5964;0.6076
1961;0.0285;0.0023;0.001;0.0007;0.0008;0.0005;0.0005;0.0006;0.0003;0.0005;0.0003;0.0003;0.0003;0.0004;0.0005;0.0009;0.0007;0.0011;0.0013;0.0014;0.0012;0.0012;0.0012;0.0017;0.0015;0.0017;0.0018;0.0018;0.0019;0.0019;0.0017;0.0022;0.002;0.0023;0.0021;0.0025;0.0025;0.0032;0.003;0.003;0.0037;0.0038;0.0043;0.0044;0.0049;0.0058;0.0052;0.0065;0.0071;0.0078;0.0085;0.0096;0.0104;0.0117;0.0126;0.0136;0.0151;0.0162;0.018;0.0193;0.0212;0.0227;0.025;0.026;0.0286;0.0306;0.032;0.0351;0.0376;0.0395;0.0443;0.0486;0.0511;0.0571;0.0614;0.0672;0.0747;0.0803;0.089;0.0968;0.1024;0.1132;0.123;0.1335;0.1446;0.158;0.1663;0.1812;0.1962;0.209;0.2073;0.2364;0.2408;0.2402;0.2786;0.2987;0.2509;0.3055;0.3083;0.3045;0.457;0.4272;0.5079;0.5982;0.4308;0.3697;0.3871;0.4043;0.4214;0.4382;0.4547;0.4708;0.4864;0.5016;0.5162;0.5302;0.5436;0.5564;0.5686;0.5802;0.591
1962;0.024;0.0064;0.0016;0.0009;0.0007;0.0006;0.0006;0.0005;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0005;0.0006;0.0008;0.001;0.0012;0.0014;0.0012;0.0012;0.0012;0.0015;0.0016;0.0015;0.0015;0.0017;0.0016;0.0018;0.002;0.002;0.0021;0.0021;0.0024;0.0025;0.0026;0.0028;0.0033;0.0033;0.0038;0.0038;0.0042;0.0046;0.0048;0.0055;0.0059;0.0065;0.0068;0.008;0.0087;0.0093;0.0106;0.0116;0.0129;0.0141;0.0156;0.0164;0.0182;0.0198;0.0221;0.0229;0.025;0.0277;0.0295;0.0327;0.0346;0.0376;0.04;0.0433;0.0469;0.051;0.0547;0.0601;0.0669;0.0719;0.081;0.0889;0.0945;0.1062;0.1174;0.1253;0.1388;0.1522;0.1653;0.1794;0.1961;0.2136;0.2227;0.2467;0.2676;0.2847;0.2879;0.3557;0.4127;0.3812;0.5145;0.3622;0.46;0.3467;0.2391;0.2235;0.2657;0.3129;0.2254;0.1934;0.2025;0.2115;0.2204;0.2292;0.2378;0.2463;0.2544;0.2624;0.27;0.2773;0.2844;0.2911;0.2974;0.3035;0.3092
1963;0.0234;0.0063;0.0017;0.0009;0.0007;0.0007;0.0005;0.0005;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0005;0.0007;0.0007;0.001;0.0012;0.0013;0.0012;0.0012;0.0016;0.0016;0.0015;0.0016;0.0017;0.0016;0.0016;0.0017;0.0017;0.002;0.002;0.0022;0.0023;0.0025;0.0027;0.0028;0.0031;0.0032;0.0035;0.0037;0.0041;0.0045;0.0052;0.0053;0.0057;0.0068;0.0076;0.0078;0.0087;0.0095;0.0103;0.0116;0.0132;0.0143;0.0158;0.0172;0.0191;0.0204;0.0228;0.0245;0.0258;0.028;0.0311;0.0331;0.036;0.0383;0.0417;0.0444;0.0491;0.0522;0.0568;0.0616;0.0673;0.074;0.0819;0.0913;0.0989;0.1094;0.1203;0.1267;0.1413;0.148;0.1678;0.1811;0.1974;0.2125;0.2288;0.237;0.2601;0.2763;0.3192;0.3021;0.385;0.4306;0.3981;0.5202;0.3309;0.4484;0.2559;0.2392;0.2844;0.3349;0.2412;0.207;0.2167;0.2264;0.2359;0.2454;0.2546;0.2636;0.2724;0.2808;0.289;0.2969;0.3044;0.3116;0.3184;0.3248;0.3309
1964;0.0222;0.005;0.0013;0.0008;0.0007;0.0006;0.0005;0.0005;0.0004;0.0004;0.0004;0.0003;0.0004;0.0004;0.0005;0.0007;0.0008;0.001;0.0013;0.0012;0.0012;0.0015;0.0016;0.0016;0.0016;0.0016;0.0018;0.0016;0.0017;0.0017;0.0018;0.0018;0.0019;0.002;0.0022;0.0025;0.0027;0.0028;0.0028;0.0033;0.0032;0.0038;0.0041;0.0044;0.0047;0.0054;0.006;0.0063;0.0067;0.0072;0.0081;0.009;0.0098;0.0111;0.0123;0.0136;0.0146;0.0161;0.0175;0.0187;0.0209;0.0226;0.0247;0.0271;0.0286;0.0311;0.0334;0.0362;0.039;0.0429;0.046;0.0498;0.0539;0.0584;0.0621;0.0687;0.0742;0.0825;0.0896;0.099;0.1101;0.1173;0.1296;0.1424;0.1524;0.1638;0.1738;0.1894;0.2069;0.2209;0.2241;0.2492;0.2763;0.3074;0.2762;0.3511;0.4113;0.3709;0.5077;0.3305;0.3633;0.3396;0.4037;0.4755;0.3425;0.2939;0.3077;0.3214;0.3349;0.3483;0.3614;0.3742;0.3866;0.3987;0.4103;0.4214;0.4321;0.4423;0.452;0.4611;0.4698
1965;0.0207;0.0044;0.0013;0.0008;0.0007;0.0006;0.0005;0.0005;0.0004;0.0004;0.0004;0.0003;0.0004;0.0004;0.0005;0.0007;0.0009;0.001;0.0012;0.0012;0.0014;0.0016;0.0016;0.0015;0.0015;0.0015;0.0016;0.0015;0.0017;0.0017;0.0018;0.0017;0.0021;0.0021;0.0024;0.0025;0.0027;0.0028;0.0031;0.0035;0.0035;0.0039;0.0041;0.0045;0.0052;0.0056;0.006;0.0063;0.0076;0.0077;0.0086;0.0092;0.0103;0.0115;0.0124;0.0134;0.015;0.0165;0.0183;0.0198;0.0217;0.0232;0.0255;0.0274;0.0297;0.0324;0.0357;0.0375;0.0403;0.0446;0.0467;0.0514;0.0553;0.0592;0.0665;0.0703;0.078;0.0856;0.0933;0.1042;0.1134;0.1216;0.1334;0.1426;0.1579;0.1693;0.1922;0.2018;0.2224;0.2331;0.2498;0.2586;0.2876;0.3138;0.3254;0.3322;0.4003;0.4215;0.4326;0.0505;0.4168;0.3897;0.4633;0.5456;0.393;0.3372;0.353;0.3688;0.3843;0.3997;0.4147;0.4294;0.4437;0.4575;0.4708;0.4836;0.4959;0.5075;0.5186;0.5292;0.5391
1966;0.0208;0.0044;0.0012;0.0008;0.0005;0.0006;0.0005;0.0005;0.0004;0.0004;0.0003;0.0003;0.0004;0.0004;0.0004;0.0008;0.0009;0.001;0.0011;0.0013;0.0013;0.0017;0.0016;0.0016;0.0015;0.0017;0.0016;0.0016;0.0017;0.0017;0.0017;0.0019;0.002;0.002;0.0022;0.0026;0.0026;0.0027;0.0031;0.0032;0.0037;0.0041;0.0041;0.0045;0.0048;0.0053;0.006;0.0065;0.0073;0.0074;0.0083;0.009;0.0097;0.0106;0.0121;0.0131;0.0145;0.0162;0.0172;0.0188;0.0212;0.0223;0.0244;0.0263;0.029;0.0319;0.0345;0.0383;0.0402;0.043;0.0464;0.0492;0.0523;0.0576;0.0621;0.0692;0.0745;0.0808;0.0878;0.0965;0.1061;0.1138;0.1261;0.1396;0.1469;0.1622;0.1708;0.1903;0.2029;0.2172;0.2397;0.248;0.2629;0.2874;0.3018;0.3019;0.2906;0.3467;0.1663;0.4;0.6792;0.6349;0.7548;0.889;0.6403;0.5494;0.5752;0.6009;0.6262;0.6512;0.6757;0.6996;0.7229;0.7454;0.7671;0.7879;0.8079;0.8269;0.845;0.8622;0.8784
