2053;1.0434;65993.14;33969.47;108.44;66025;3890.9
2054;1.0434;66983.04;34479.02;110.07;67015;3949.3
2055;1.0434;67987.79;34996.2;111.72;68020;4008.5
2056;1.0434;69007.6;35521.14;113.4;69041;4068.7
2057;1.0434;70042.72;36053.96;115.1;70076;4129.7
2058;1.0434;71093.36;36594.77;116.82;71127;4191.6
2059;1.0434;72159.76;37143.69;118.57;72194;4254.5
2060;1.0434;73242.15;37700.85;120.35;73277;4318.3
2061;1.0434;74340.79;38266.36;122.16;74376;4383.1
2062;1.0434;75455.9;38840.36;123.99;75492;4448.9
2063;1.0434;76587.74;39422.96;125.85;76624;4515.6
2064;1.0434;77736.55;40014.31;127.74;77774;4583.3
2065;1.0434;78902.6;40614.52;129.65;78940;4652.1
2066;1.0434;80086.14;41223.74;131.6;80124;4721.9
2067;1.0434;81287.43;41842.09;133.57;81326;4792.7
2068;1.0434;82506.74;42469.73;135.58;82546;4864.6
2069;1.0434;83744.35;43106.77;137.61;83784;4937.5
2070;1.0434;85000.51;43753.37;139.68;85041;5011.6
2071;1.0434;86275.52;44409.67;141.77;86317;5086.8
2072;1.0434;87569.65;45075.82;143.9;87612;5163.1
2073;1.0434;88883.2;45751.96;146.06;88926;5240.5
2074;1.0434;90216.44;46438.24;148.25;90260;5319.1
2075;1.0434;91569.69;47134.81;150.47;91613;5398.9
2076;1.0434;92943.24;47841.83;152.73;92988;5479.9
2077;1.0434;94337.38;48559.46;155.02;94383;5562.1
2078;1.0434;95752.45;49287.85;157.34;95798;5645.5
2079;1.0434;97188.73;50027.17;159.7;97235;5730.2
2080;1.0434;98646.56;50777.58;162.1;98694;5816.2
2081;1.0434;100126.26;51539.24;164.53;100174;5903.4
2082;1.0434;101628.16;52312.33;167;101677;5992
2083;1.0434;103152.58;53097.01;169.5;103202;6081.8
2084;1.0434;104699.87;53893.47;172.05;104750;6173.1
2085;1.0434;106270.36;54701.87;174.63;106321;6265.7
2086;1.0434;107864.42;55522.4;177.25;107916;6359.6
2087;1.0434;109482.39;56355.23;179.9;109535;6455
2088;1.0434;111124.62;57200.56;182.6;111178;6551.9
2089;1.0434;112791.49;58058.57;185.34;112845;6650.1
2090;1.0434;114483.36;58929.45;188.12;114538;6749.9
2091;1.0434;116200.61;59813.39;190.94;116256;6851.1
2092;1.0434;117943.62;60710.59;193.81;118000;6953.9
2093;1.0434;119712.78;61621.25;196.72;119770;7058.2
2094;1.0434;121508.47;62545.57;199.67;121567;7164.1
2095;1.0434;123331.1;63483.75;202.66;123390;7271.6
2096;1.0434;125181.06;64436.01;205.7;125241;7380.6
2097;1.0434;127058.78;65402.55;208.79;127120;7491.3
2098;1.0434;128964.66;66383.59;211.92;129026;7603.7
2099;1.0434;130899.13;67379.34;215.1;130962;7717.8
2100;1.0434;132862.62;68390.03;218.32;132926;8741.1
